condition,id,unit,view,axis,value_at_zero,measured_secant_5deg,measured_secant_10deg,measured_secant_10deg_absolute,measured_secant_20deg,measured_secant_30deg,lsq_slope_through_origin,max_abs_deviation_30deg,apriori_sensitivity,apriori_source,measured_over_apriori,deviation_at_plus10,deviation_at_minus10,asymmetric_in_sign
persp_1.0m,cupids_bow_peak_height_l,mm,frontal,pitch,1.6799491702292357,0.02012280375318712,0.02004883941767647,0.033681031143784776,0.019754120515100705,0.0192670637814218,0.019575185568583474,0.7351513577464387,0.001519224698779198,"cos(pitch), first order",13.19675715763909,0.18242472705527307,-0.21855206129825633,True
persp_1.0m,cupids_bow_peak_height_l,mm,frontal,roll,1.6799491702292357,0.0007944024112711337,0.0015850211035515823,0.002662754887707308,0.0031399795554528085,0.004635902724497723,0.0036451078083090762,0.1390770817349317,0.0,"cos(pitch), first order",,-0.015850211035507364,-0.01585021103552428,False
persp_1.0m,cupids_bow_peak_height_r,mm,frontal,yaw,1.6799491702292357,0.003749370345900229,0.0037330161479362045,0.006271277380177765,0.0036681933004977657,0.003562234419244431,0.003629285295010781,0.12075880542553732,0.0,"cos(pitch), first order",,0.03573346450457195,-0.038926858454152134,False
persp_1.0m,cupids_bow_peak_height_r,mm,frontal,pitch,1.6799491702292357,0.02012280375318712,0.02004883941767647,0.033681031143784776,0.019754120515100705,0.0192670637814218,0.019575185568583474,0.7351513577464387,0.001519224698779198,"cos(pitch), first order",13.19675715763909,0.18242472705527307,-0.21855206129825633,True
persp_1.0m,cupids_bow_peak_height_r,mm,frontal,roll,1.6799491702292357,0.0007944024112719796,0.0015850211035520051,0.002662754887708019,0.0031399795554528085,0.004635902724497653,0.0036451078083090905,0.1390770817349317,0.0,"cos(pitch), first order",,-0.01585021103552428,-0.015850211035515822,False
persp_1.0m,commissure_height_l,ratio,frontal,yaw,-0.0026032422380808085,0.23516120366775656,0.23700691307370256,0.0006169864068306091,0.2447478657895689,0.2590776530676445,0.2500295830969704,8.716652234347963,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",12.47404805651066,2.4655499380025256,-2.2745883234715256,False
persp_1.0m,commissure_height_l,ratio,frontal,pitch,-0.0026032422380808085,1.1936200127373744,1.1887351880137467,0.003094565651330317,1.169335313859873,1.1374930056530739,1.1576407052454125,34.2810991832154,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",118.87351880137466,-11.864632805217534,11.910070955057401,False
persp_1.0m,commissure_height_l,ratio,frontal,roll,-0.0026032422380808085,0.0010541857990394728,0.0020629409292522737,5.370334961695192e-06,0.0037688283056459366,0.004794031688004952,0.004076530335928545,0.14382095064014874,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.41258818585045476,0.020629409292419534,0.020629409292625942,False
persp_1.0m,commissure_height_r,ratio,frontal,yaw,0.012779552805123162,0.04733093337268307,0.04770253795196525,0.0006096171026955317,0.04926114135210732,0.05214675824962868,0.05032473239571938,1.5674272646301195,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",2.5106598922086976,0.47647847150111006,-0.47757228753819503,False
persp_1.0m,commissure_height_r,ratio,frontal,pitch,0.012779552805123162,0.24160459553784736,0.24062495236415163,0.0030750792849679213,0.23673350803612364,0.23034334338840853,0.2343865687277866,7.107705474724863,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",24.062495236415163,2.3828221300409482,-2.4296769172420842,False
persp_1.0m,commissure_height_r,ratio,frontal,roll,0.012779552805123162,0.001130832751787083,0.0022489251044922947,2.874025712762641e-05,0.004397335070516699,0.006352085932749187,0.005050392844625323,0.19056257798249152,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.44978502089845895,-0.022489251044922883,-0.02248925104492302,False
persp_1.0m,upper_lip_projection,mm,profile,yaw,7.30327868852459,0.0010596759539617288,0.001487497522862023,0.010863608957951331,0.002956451566056638,0.004388006042580104,0.003444003557427499,0.15878553172751567,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.07828934330852752,-0.004416645413131177,-0.025333305044109283,True
persp_1.0m,upper_lip_projection,mm,profile,pitch,7.30327868852459,0.001584649868139216,0.0015786197969720824,0.011529100320509222,0.003015368960704593,0.004465819873852055,0.003520333817621301,0.17942914167010746,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.15786197969720822,-0.03097844495751283,0.0005939509819288136,True
persp_1.0m,upper_lip_projection,mm,profile,roll,7.30327868852459,0.00068348871834457,0.0006834394223744813,0.0049913485683251045,0.0006839488882029192,0.0006877090660837137,0.0006853590199956049,0.023494732690349372,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.13668788447489624,0.0065754672916756894,-0.007093321155813936,False
persp_1.0m,nasal_dorsal_deviation,deg,frontal,yaw,0.0,0.8022706819986354,0.7951761635505463,0.7951761635505463,0.7683739394706575,0.7284690480007545,0.7538038357882295,21.854071440022636,0.5,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,1.5903523271010926,7.951761635505463,7.951761635505463,False
persp_1.0m,nasal_dorsal_deviation,deg,frontal,pitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,0.0,0.0,0.0,False
persp_1.0m,nasal_dorsal_deviation,deg,frontal,roll,0.0,0.028343472327215125,0.02824457312933575,0.02824457312933575,0.027850493427368762,0.02719910666725364,0.02761118842354496,0.8159732000176092,0.01,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,2.824457312933575,0.2824457312933504,0.2824457312933646,False
persp_1.0m,alar_base_intercanthal_ratio,ratio,frontal,yaw,0.8838562753036439,2.116862014865267e-05,4.23519689303313e-05,3.743305351053827e-05,8.484599732738836e-05,0.00012775946928270235,9.945641783914064e-05,0.0038327840784810703,0.0001519224698779198,cosine cancels between same-plane terms,0.2787735676254081,-0.000423519689303313,-0.000423519689303313,False
persp_1.0m,alar_base_intercanthal_ratio,ratio,frontal,pitch,0.8838562753036439,0.0008762363133192716,0.0008727453588172837,0.0007713814621327864,0.0008588751969988085,0.0008360879298186613,0.0008505058737240565,0.026226074694336503,0.0,cosine cancels between same-plane terms,,-0.008855718526473388,0.008599188649872283,False
persp_1.0m,alar_base_intercanthal_ratio,ratio,frontal,roll,0.8838562753036439,0.0,0.0,0.0,0.0,4.187042077792364e-18,2.3962763891365526e-18,1.2561126233377091e-16,0.0,cosine cancels between same-plane terms,,0.0,0.0,False
persp_1.0m,nasal_tip_rotation,deg,profile,yaw,32.47119229084849,0.051345083327256444,0.05144311767039476,0.05144311767039476,0.0812816002332271,0.12714892267983752,0.09803266498982137,5.382607123139216,0.15,frame-referenced angle in the sagittal plane; pitch enters one for one,0.34295411780263174,-0.11800827347129683,0.9108540799365983,True
persp_1.0m,nasal_tip_rotation,deg,profile,pitch,32.47119229084849,1.0000000000000004,1.0000000000000022,1.0000000000000022,1.0000000000000002,0.9999999999999996,1.0000000000000002,30.000000000000014,1.0,frame-referenced angle in the sagittal plane; pitch enters one for one,1.0000000000000022,-10.000000000000021,10.000000000000021,False
persp_1.0m,nasal_tip_rotation,deg,profile,roll,32.47119229084849,0.03261926053762707,0.03950598770815113,0.03950598770815113,0.07942667103775145,0.12009483144473455,0.09345588711765644,4.541653749316669,0.05,frame-referenced angle in the sagittal plane; pitch enters one for one,0.7901197541630225,-0.06989180836942666,-0.7202279457935958,True
persp_1.0m,midface_projection,mm,profile,yaw,8.0,0.0007592936978991993,0.0015157475214571114,0.012125980171656892,0.0030088498863115377,0.004457056588179868,0.003499165330308085,0.15283965943806477,0.02,pitch swings the vertical span of the segment into the projected axis,0.07578737607285557,-0.007825054667558007,-0.022489895761584222,True
persp_1.0m,midface_projection,mm,profile,pitch,8.0,0.12637582698410438,0.1258949288085245,1.007159430468196,0.1239823019555549,0.1208333333333333,0.12282563852912623,3.7589745962155603,0.08,pitch swings the vertical span of the segment into the projected axis,1.573686610106556,-1.2741415350730367,1.243757041097453,False
persp_1.0m,midface_projection,mm,profile,roll,8.0,0.003092035213931599,0.003080347034554687,0.024642776276437496,0.003033845153493575,0.002957231330379462,0.0030057028443765477,0.08952389263234029,0.01,pitch swings the vertical span of the segment into the projected axis,0.3080347034554687,0.030706184628618072,-0.030900756062475665,False
persp_1.0m,chin_height,mm,profile,yaw,27.073972741361768,0.0001137816312594791,0.0001132863950835433,0.0030671127724589907,0.00011132810663868153,0.00010814222079601791,0.00011015853445682993,0.00392842633853676,0.0,"cos(pitch), first order",,0.0010504064763449884,-0.0012153214253258775,True
persp_1.0m,chin_height,mm,profile,pitch,27.073972741361768,5.248898952125939e-17,3.2805618450787127e-17,8.881784197001252e-16,2.2963932915550985e-17,1.0935206150262373e-17,1.0053660300610452e-17,5.248898952125939e-16,0.001519224698779198,"cos(pitch), first order",2.1593657921141428e-14,2.6244494760629696e-16,-3.9366742140944547e-16,False
persp_1.0m,chin_height,mm,profile,roll,27.073972741361768,0.0028092532187082636,0.0027734011970117103,0.07508698840875513,0.0029014020664488646,0.00430877135234695,0.003525307678219907,0.20151687108779695,0.0,"cos(pitch), first order",,0.013141691750236389,-0.04232633218999782,True
persp_1.0m,labiomental_sulcus_depth,mm,profile,yaw,-5.58284023668639,0.0010726781526429177,0.0010805690601397404,0.006032644427466538,0.0021919777014422935,0.003360497592419032,0.00260092143957225,0.13088137869790684,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.05687205579682844,-0.00013014869656179573,-0.021481232506233013,True
persp_1.0m,labiomental_sulcus_depth,mm,profile,pitch,-5.58284023668639,0.007177531755689563,0.007150219080402968,0.039918530783196446,0.007041591186116721,0.0068627450980392225,0.006975898334311435,0.33985694915673703,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.7150219080402969,-0.08669443779182076,0.056309943816238606,True
persp_1.0m,labiomental_sulcus_depth,mm,profile,roll,-5.58284023668639,0.0017004186842551837,0.0017063241519554694,0.009526135132366775,0.0017315607400108682,0.0017793755821420003,0.001749220117392445,0.09902474164433848,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.3412648303910939,0.012629070953373336,-0.02149741208573605,True
persp_1.0m,ramus_body_ratio_l,ratio,profile,yaw,1.8876781350784702,0.01615822901951964,0.016407744544273736,0.03097254062217859,0.01709615566849058,0.016616792381135066,0.01690645046846335,0.7122159158972822,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.8635655023301966,0.19485726843377843,-0.1332976224516963,True
persp_1.0m,ramus_body_ratio_l,ratio,profile,pitch,1.8876781350784702,0.0005259979017708165,0.0005245336387042327,0.00099015068089513,0.0005186676753230087,0.0005088621287686674,0.0005150636166932767,0.018950781906769614,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.05245336387042327,-0.0048277504134508166,0.005662922360633836,True
persp_1.0m,ramus_body_ratio_l,ratio,profile,roll,1.8876781350784702,0.007729414872127352,0.007328467398917534,0.013833787672572017,0.005814004897347363,0.005192745895669531,0.005456445500638634,0.2681483007176961,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.4656934797835068,0.059189785584982585,-0.0873795623933681,True
persp_1.0m,ramus_body_ratio_r,ratio,profile,yaw,2.256137843502475,0.024575963188804846,0.026070809013588863,0.05881933882628326,0.03365963902134609,0.04864690148132193,0.03961026345729483,2.5433043305762633,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.3721478428204665,-0.18627361240060278,0.3351425678711745,True
persp_1.0m,ramus_body_ratio_r,ratio,profile,pitch,2.256137843502475,0.0007678494673665067,0.00076427244819502,0.0017243039931190696,0.0007501039357175117,0.0007269785022411115,0.0007416128330709641,0.02430437511605369,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.076427244819502,0.007364451994760439,-0.007920996969139962,False
persp_1.0m,ramus_body_ratio_r,ratio,profile,roll,2.256137843502475,0.004927970510592204,0.004403641809388579,0.009935222935391286,0.007325904057566883,0.009475888478842561,0.008035792733308731,0.3248002702242145,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.8807283618777159,-0.08418073632179353,0.003892099865978066,True
persp_0.5m,interpupillary_distance,mm,frontal,yaw,63.36,0.0007582759998723916,0.0015138219753363603,0.0959157603573118,0.0030058372753578376,0.004454428536766497,0.0034958141202758334,0.1336328561029949,0.001519224698779198,"cos(yaw), first order",0.9964437627645344,-0.015138219753363604,-0.015138219753363604,False
persp_0.5m,interpupillary_distance,mm,frontal,pitch,63.36,0.0010847910165066347,0.0010807213744749673,0.06847450628673393,0.001064519866820395,0.0010377930573966842,0.001054701797619009,0.03190589940096535,0.0,"cos(yaw), first order",,0.010901717111340652,-0.010712710378158694,False
persp_0.5m,interpupillary_distance,mm,frontal,roll,63.36,0.0,1.1214373986112694e-17,7.105427357601002e-16,0.0,0.0,2.4154036277781187e-18,2.2428747972225386e-16,0.0,"cos(yaw), first order",,-1.1214373986112693e-16,-1.1214373986112693e-16,False
persp_0.5m,intercanthal_width,mm,frontal,yaw,32.1285140562249,0.0007719852855660622,0.0015408944350855645,0.049506648516805286,0.003057282296842683,0.004525202043062268,0.003553524616502269,0.13575606129186804,0.001519224698779198,"cos(yaw), first order",1.0142636808918257,-0.015408944350855644,-0.015408944350855644,False
persp_0.5m,intercanthal_width,mm,frontal,pitch,32.1285140562249,0.001159122851663196,0.0011546828776458986,0.03709824506492847,0.0011370139792454149,0.0011078908206335091,0.0011263159915838215,0.03360620099893813,0.0,"cos(yaw), first order",,0.011596773836687325,-0.011496883716230647,False
persp_0.5m,intercanthal_width,mm,frontal,roll,32.1285140562249,0.0,2.2115642650533117e-17,7.105427357601002e-16,0.0,0.0,5.443850498592768e-19,2.2115642650533118e-16,0.0,"cos(yaw), first order",,-2.2115642650533118e-16,-2.2115642650533118e-16,False
persp_0.5m,biocular_width,mm,frontal,yaw,88.584104151549,0.0007165751086044076,0.001431282123660933,0.12678884471263033,0.002847530602026192,0.004233260636244057,0.003316909687010108,0.1270029405392244,0.001519224698779198,"cos(yaw), first order",0.942113516724068,-0.014314383113841849,-0.014311259359376811,False
persp_0.5m,biocular_width,mm,frontal,pitch,88.584104151549,0.0012323194596293,0.0012281678087867867,0.10879614508914841,0.0012115957807142161,0.001184105074086338,0.001201494654054003,0.03869729742897367,0.0,"cos(yaw), first order",,0.012649361900746685,-0.011913994274989046,False
persp_0.5m,biocular_width,mm,frontal,roll,88.584104151549,1.6042217564101776e-17,2.406332634615266e-17,2.1316282072803005e-15,0.0,5.347405854700592e-18,5.479034306508606e-18,3.208443512820355e-16,0.0,"cos(yaw), first order",,-1.6042217564101775e-16,-3.208443512820355e-16,False
persp_0.5m,nose_breadth,mm,frontal,yaw,34.83606557377049,0.0008109515446216459,0.0016178401383994412,0.05635918514916085,0.003203380133019342,0.004725367837416174,0.003717108491786406,0.14176103512248522,0.001519224698779198,"cos(yaw), first order",1.064911687981039,-0.01617840138399441,-0.01617840138399441,False
persp_0.5m,nose_breadth,mm,frontal,pitch,34.83606557377049,0.0004958391657827559,0.0004936679885457462,0.017197450420650996,0.00048505986991162443,0.0004709809283214283,0.00047988997563620285,0.01741273676307855,0.0,"cos(yaw), first order",,-0.005308552655868462,0.0045648071150464625,True
persp_0.5m,nose_breadth,mm,frontal,roll,34.83606557377049,4.0793512358932813e-17,2.0396756179466407e-17,7.105427357601002e-16,0.0,0.0,3.2634809887146253e-18,2.0396756179466407e-16,0.0,"cos(yaw), first order",,-2.0396756179466407e-16,-2.0396756179466407e-16,False
persp_0.5m,mouth_width,mm,frontal,yaw,53.7253651674215,0.0008181703357638028,0.0016319105592069688,0.08767499071396542,0.0032285784200232564,0.004755757754446147,0.003743727486190627,0.14399799121191884,0.001519224698779198,"cos(yaw), first order",1.0741732677979248,-0.015913518226530483,-0.016724692957608894,False
persp_0.5m,mouth_width,mm,frontal,pitch,53.7253651674215,0.0013430980292075006,0.001337098581056313,0.07183610953209155,0.0013133067964730249,0.0012743786014840013,0.0012990116881153202,0.041406074249636986,0.0,"cos(yaw), first order",,-0.0137208152729358,0.013021156348190456,False
